Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
74.6607276E-3	373.7498232E-3	695.8515936E-3	34.1000023E+0
74.8235421E-3	376.5305260E-3	697.3549590E-3	34.2000008E+0
75.0502111E-3	360.3539817E-3	699.4479322E-3	34.2999992E+0
75.2312542E-3	374.0936261E-3	701.1196140E-3	34.4000015E+0
75.5131489E-3	374.5072316E-3	703.7225194E-3	34.5000000E+0
75.7342074E-3	379.9905350E-3	705.7636875E-3	34.6000023E+0
75.8806127E-3	341.9296626E-3	707.1155371E-3	34.7000008E+0
76.1514673E-3	315.8287836E-3	709.6165035E-3	34.7999992E+0
76.4146635E-3	324.8799723E-3	712.0467544E-3	34.9000015E+0
76.5932514E-3	375.6706421E-3	713.6957653E-3	35.0000000E+0
76.7969142E-3	328.3487556E-3	715.5763080E-3	35.1000023E+0
77.0181486E-3	332.3914447E-3	717.6191010E-3	35.2000008E+0
77.1919025E-3	322.7966297E-3	719.2234768E-3	35.2999992E+0
77.5108054E-3	323.5001283E-3	722.1681012E-3	35.4000015E+0
77.7079811E-3	324.2306877E-3	723.9887453E-3	35.5000000E+0
77.8732648E-3	355.4134536E-3	725.5149105E-3	35.6000023E+0
78.0791909E-3	328.4724006E-3	727.4163518E-3	35.7000008E+0
78.4066615E-3	336.3802035E-3	730.4400874E-3	35.7999992E+0
78.6050573E-3	329.3973261E-3	732.2719974E-3	35.9000015E+0
78.7790498E-3	332.2900525E-3	733.8785758E-3	36.0000000E+0
78.9700184E-3	352.9521444E-3	735.6419057E-3	36.1000023E+0
79.2146909E-3	338.1422026E-3	737.9011165E-3	36.2000008E+0
79.5526330E-3	325.7568528E-3	741.0215421E-3	36.2999992E+0
79.5351764E-3	322.6872524E-3	740.8603545E-3	36.4000015E+0
79.9909825E-3	323.2580220E-3	745.0690904E-3	36.5000000E+0
80.0855794E-3	334.9848433E-3	745.9425614E-3	36.6000023E+0
80.2955582E-3	324.0031897E-3	747.8814242E-3	36.7000008E+0
80.5223887E-3	321.0569662E-3	749.9758882E-3	36.7999992E+0
80.7476147E-3	363.7830561E-3	752.0555374E-3	36.9000015E+0
81.0181230E-3	372.2268561E-3	754.5533057E-3	37.0000000E+0
81.1952428E-3	410.1800638E-3	756.1887605E-3	37.1000023E+0
81.3490367E-3	453.5994132E-3	757.6088342E-3	37.2000008E+0
81.7586762E-3	483.2809184E-3	761.3912855E-3	37.2999992E+0
81.8597557E-3	546.0885143E-3	762.3246137E-3	37.4000015E+0
81.9094150E-3	670.7632543E-3	762.7831483E-3	37.5000000E+0
