bfield	diode	hall	time 		
326.8519826E-3	-3.0910309E+0	3.0244874E+0	1.8624000E+3
326.8559607E-3	-3.0869274E+0	3.0245241E+0	1.8625000E+3
326.8454710E-3	-3.0881269E+0	3.0244272E+0	1.8626000E+3
326.8492385E-3	-3.0824285E+0	3.0244620E+0	1.8627001E+3
326.8318875E-3	-3.0716529E+0	3.0243018E+0	1.8628000E+3
326.8424576E-3	-3.0672458E+0	3.0243994E+0	1.8629000E+3
326.8616623E-3	-3.0953924E+0	3.0245768E+0	1.8630000E+3
326.8498698E-3	-3.0994532E+0	3.0244679E+0	1.8631000E+3
326.8474436E-3	-3.0902067E+0	3.0244455E+0	1.8632001E+3
326.8571087E-3	-3.0802630E+0	3.0245347E+0	1.8633000E+3
326.8540608E-3	-3.0857539E+0	3.0245066E+0	1.8634000E+3
326.8645834E-3	-3.0775080E+0	3.0246037E+0	1.8635000E+3
326.8474436E-3	-3.0780598E+0	3.0244455E+0	1.8636000E+3
326.8559024E-3	-3.0748429E+0	3.0245236E+0	1.8637001E+3
326.8459752E-3	-3.0858501E+0	3.0244319E+0	1.8638000E+3
326.8218491E-3	-3.0984429E+0	3.0242091E+0	1.8639000E+3
326.8382225E-3	-3.0851342E+0	3.0243603E+0	1.8640000E+3
326.8323439E-3	-3.0739575E+0	3.0243060E+0	1.8641000E+3
326.8257284E-3	-3.0798754E+0	3.0242450E+0	1.8642001E+3
326.8315355E-3	-3.0768074E+0	3.0242986E+0	1.8643000E+3
326.8433582E-3	-3.0751616E+0	3.0244077E+0	1.8644000E+3
326.8433610E-3	-3.0756998E+0	3.0244078E+0	1.8645000E+3
326.8426655E-3	-3.0760193E+0	3.0244013E+0	1.8646000E+3
326.8468805E-3	-3.0734604E+0	3.0244403E+0	1.8647001E+3
326.8284993E-3	-3.0751597E+0	3.0242705E+0	1.8648000E+3
326.8471620E-3	-3.0686749E+0	3.0244429E+0	1.8649000E+3
326.8398599E-3	-3.0625173E+0	3.0243754E+0	1.8650000E+3
326.8469860E-3	-3.0637040E+0	3.0244412E+0	1.8651000E+3
326.8407951E-3	-3.0822484E+0	3.0243841E+0	1.8652001E+3
326.8384689E-3	-3.0870255E+0	3.0243626E+0	1.8653000E+3
326.8489346E-3	-3.0664744E+0	3.0244592E+0	1.8654000E+3
326.8494497E-3	-3.0659002E+0	3.0244640E+0	1.8655000E+3
326.8395951E-3	-3.0732001E+0	3.0243730E+0	1.8656000E+3
326.8501469E-3	-3.0643610E+0	3.0244704E+0	1.8657001E+3
326.8408990E-3	-3.0623679E+0	3.0243850E+0	1.8658000E+3
326.8567350E-3	-3.0770355E+0	3.0245313E+0	1.8659000E+3
326.8583540E-3	-3.0914215E+0	3.0245462E+0	1.8660000E+3
326.8639667E-3	-3.0899058E+0	3.0245980E+0	1.8661000E+3
326.8479302E-3	-3.1023262E+0	3.0244500E+0	1.8662001E+3
326.8610992E-3	-3.1148103E+0	3.0245716E+0	1.8663000E+3
326.8325562E-3	-3.1196742E+0	3.0243080E+0	1.8664000E+3
326.8412757E-3	-3.1116465E+0	3.0243885E+0	1.8665000E+3
326.8526876E-3	-3.1040260E+0	3.0244939E+0	1.8666000E+3
326.8429738E-3	-3.1069043E+0	3.0244042E+0	1.8667001E+3
326.8430118E-3	-3.1156171E+0	3.0244045E+0	1.8668000E+3
326.8440649E-3	-3.1015168E+0	3.0244143E+0	1.8669000E+3
326.8379203E-3	-3.1055614E+0	3.0243575E+0	1.8670000E+3
326.8403342E-3	-3.1053109E+0	3.0243798E+0	1.8671000E+3
326.8511167E-3	-3.0914143E+0	3.0244794E+0	1.8672001E+3
326.8310428E-3	-3.0930766E+0	3.0242940E+0	1.8673000E+3
326.8326618E-3	-3.1036136E+0	3.0243090E+0	1.8674000E+3
326.8338332E-3	-3.0927620E+0	3.0243198E+0	1.8675000E+3
326.8324132E-3	-3.0732190E+0	3.0243067E+0	1.8676000E+3
326.8524412E-3	-3.0808315E+0	3.0244916E+0	1.8677001E+3
326.8377471E-3	-3.0993848E+0	3.0243559E+0	1.8678000E+3
326.8445576E-3	-3.0998647E+0	3.0244188E+0	1.8679000E+3
326.8316858E-3	-3.0978957E+0	3.0243000E+0	1.8680000E+3
326.8604305E-3	-3.0969844E+0	3.0245654E+0	1.8681000E+3
326.8331752E-3	-3.0810836E+0	3.0243137E+0	1.8682001E+3
326.8285088E-3	-3.0829390E+0	3.0242706E+0	1.8683000E+3
326.8434621E-3	-3.0797074E+0	3.0244087E+0	1.8684000E+3
326.8473732E-3	-3.0799375E+0	3.0244448E+0	1.8685000E+3
326.8477603E-3	-3.0863473E+0	3.0244484E+0	1.8686000E+3
326.8308892E-3	-3.0880540E+0	3.0242926E+0	1.8687001E+3
326.8315126E-3	-3.1120710E+0	3.0242984E+0	1.8688000E+3
326.8278753E-3	-3.1120873E+0	3.0242648E+0	1.8689000E+3
326.8431146E-3	-3.1069384E+0	3.0244055E+0	1.8690000E+3
326.8350455E-3	-3.1141658E+0	3.0243310E+0	1.8691000E+3
326.8417420E-3	-3.1229915E+0	3.0243928E+0	1.8692001E+3
326.8469950E-3	-3.1133170E+0	3.0244413E+0	1.8693000E+3
326.8421113E-3	-3.1099807E+0	3.0243962E+0	1.8694000E+3
326.8297406E-3	-3.1076091E+0	3.0242820E+0	1.8695000E+3
326.8279809E-3	-3.0975404E+0	3.0242658E+0	1.8696000E+3
326.8456739E-3	-3.0958624E+0	3.0244291E+0	1.8697001E+3
326.8462614E-3	-3.0907402E+0	3.0244345E+0	1.8698000E+3
326.8356343E-3	-3.1029130E+0	3.0243364E+0	1.8699000E+3
326.8207754E-3	-3.0993570E+0	3.0241992E+0	1.8700000E+3
326.8489569E-3	-3.0956403E+0	3.0244594E+0	1.8701000E+3
326.8227497E-3	-3.1086870E+0	3.0242174E+0	1.8702001E+3
326.8445576E-3	-3.0998296E+0	3.0244188E+0	1.8703000E+3
326.8351148E-3	-3.0889290E+0	3.0243316E+0	1.8704000E+3
326.8215754E-3	-3.0766237E+0	3.0242066E+0	1.8705000E+3
326.8335768E-3	-3.0774745E+0	3.0243174E+0	1.8706000E+3
326.8270446E-3	-3.0766538E+0	3.0242571E+0	1.8707001E+3
326.8341047E-3	-3.0743847E+0	3.0243223E+0	1.8708000E+3
326.8430465E-3	-3.0773827E+0	3.0244049E+0	1.8709000E+3
326.8501469E-3	-3.0902726E+0	3.0244704E+0	1.8710000E+3
326.8386449E-3	-3.1065601E+0	3.0243642E+0	1.8711000E+3
326.8366388E-3	-3.1103454E+0	3.0243457E+0	1.8712001E+3
326.8508396E-3	-3.1255820E+0	3.0244768E+0	1.8713000E+3
326.8540261E-3	-3.1310099E+0	3.0245062E+0	1.8714000E+3
326.8682085E-3	-3.1415983E+0	3.0246372E+0	1.8715000E+3
326.8706017E-3	-3.1389692E+0	3.0246593E+0	1.8716000E+3
326.8531602E-3	-3.1223169E+0	3.0244982E+0	1.8717001E+3
326.8505279E-3	-3.1161336E+0	3.0244739E+0	1.8718000E+3
326.8368147E-3	-3.1233194E+0	3.0243473E+0	1.8719000E+3
326.8272524E-3	-3.0952486E+0	3.0242590E+0	1.8720000E+3
326.8347734E-3	-3.0799200E+0	3.0243285E+0	1.8721000E+3
326.8317204E-3	-3.0679599E+0	3.0243003E+0	1.8722001E+3
326.8397711E-3	-3.0604159E+0	3.0243746E+0	1.8723000E+3
326.8326618E-3	-3.0537939E+0	3.0243090E+0	1.8724000E+3
326.8140906E-3	-3.0557804E+0	3.0241375E+0	1.8725000E+3
326.8159264E-3	-3.0511376E+0	3.0241544E+0	1.8726000E+3
326.8149236E-3	-3.0581759E+0	3.0241452E+0	1.8727001E+3
326.8115097E-3	-3.0489284E+0	3.0241137E+0	1.8728000E+3
326.8150258E-3	-3.0593700E+0	3.0241461E+0	1.8729000E+3
326.8272418E-3	-3.0554516E+0	3.0242589E+0	1.8730000E+3
326.8180738E-3	-3.0619116E+0	3.0241743E+0	1.8731000E+3
326.7919414E-3	-3.0648967E+0	3.0239330E+0	1.8732001E+3
326.8069210E-3	-3.0817747E+0	3.0240713E+0	1.8733000E+3
326.8309724E-3	-3.0860571E+0	3.0242934E+0	1.8734000E+3
326.8476877E-3	-3.0870527E+0	3.0244477E+0	1.8735000E+3
326.8318171E-3	-3.0893946E+0	3.0243012E+0	1.8736000E+3
326.8255552E-3	-3.0991427E+0	3.0242434E+0	1.8737001E+3
326.8346679E-3	-3.1097943E+0	3.0243275E+0	1.8738000E+3
326.8469603E-3	-3.1182438E+0	3.0244410E+0	1.8739000E+3
326.8449861E-3	-3.1291661E+0	3.0244228E+0	1.8740000E+3
326.8312892E-3	-3.1291592E+0	3.0242963E+0	1.8741000E+3
326.8255172E-3	-3.1101829E+0	3.0242430E+0	1.8742001E+3
326.8326210E-3	-3.1071173E+0	3.0243086E+0	1.8743000E+3
326.8200620E-3	-3.1204447E+0	3.0241926E+0	1.8744000E+3
326.8435314E-3	-3.1187564E+0	3.0244093E+0	1.8745000E+3
326.8372019E-3	-3.1157186E+0	3.0243509E+0	1.8746000E+3
326.8398253E-3	-3.0978263E+0	3.0243751E+0	1.8747001E+3
326.8399823E-3	-3.1094180E+0	3.0243766E+0	1.8748000E+3
326.8353572E-3	-3.1115097E+0	3.0243339E+0	1.8749000E+3
326.8412454E-3	-3.1084222E+0	3.0243882E+0	1.8750000E+3
326.8581428E-3	-3.1138386E+0	3.0245443E+0	1.8751000E+3
326.8595154E-3	-3.1183171E+0	3.0245569E+0	1.8752001E+3
326.8654560E-3	-3.1209296E+0	3.0246118E+0	1.8753000E+3
326.8694051E-3	-3.1348069E+0	3.0246482E+0	1.8754000E+3
326.8573512E-3	-3.1411084E+0	3.0245369E+0	1.8755000E+3
326.8479363E-3	-3.1454931E+0	3.0244500E+0	1.8756000E+3
326.8439124E-3	-3.1449459E+0	3.0244129E+0	1.8757001E+3
326.8393750E-3	-3.1543408E+0	3.0243710E+0	1.8758000E+3
326.8230097E-3	-3.1493672E+0	3.0242198E+0	1.8759000E+3
326.8413439E-3	-3.1528372E+0	3.0243891E+0	1.8760000E+3
326.8289663E-3	-3.1478316E+0	3.0242749E+0	1.8761000E+3
326.8375890E-3	-3.1436112E+0	3.0243545E+0	1.8762001E+3
326.8289663E-3	-3.1535928E+0	3.0242749E+0	1.8763000E+3
326.8401846E-3	-3.1515499E+0	3.0243784E+0	1.8764000E+3
326.8440078E-3	-3.1427457E+0	3.0244137E+0	1.8765000E+3
326.8432532E-3	-3.1261503E+0	3.0244068E+0	1.8766000E+3
326.8545881E-3	-3.1297156E+0	3.0245114E+0	1.8767001E+3
326.8549401E-3	-3.1240747E+0	3.0245147E+0	1.8768000E+3
326.8499044E-3	-3.1217838E+0	3.0244682E+0	1.8769000E+3
326.8563814E-3	-3.1161218E+0	3.0245280E+0	1.8770000E+3
326.8301981E-3	-3.1233847E+0	3.0242862E+0	1.8771000E+3
326.8399985E-3	-3.1122366E+0	3.0243767E+0	1.8772001E+3
326.8277345E-3	-3.1092688E+0	3.0242635E+0	1.8773000E+3
326.8311663E-3	-3.1087948E+0	3.0242952E+0	1.8774000E+3
326.8319931E-3	-3.1170016E+0	3.0243028E+0	1.8775000E+3
326.8468805E-3	-3.1248127E+0	3.0244403E+0	1.8776000E+3
326.8462676E-3	-3.1176831E+0	3.0244346E+0	1.8777001E+3
326.8442760E-3	-3.1153010E+0	3.0244162E+0	1.8778000E+3
326.8563127E-3	-3.1225414E+0	3.0245274E+0	1.8779000E+3
326.8335020E-3	-3.1180437E+0	3.0243167E+0	1.8780000E+3
326.8559555E-3	-3.1158914E+0	3.0245241E+0	1.8781000E+3
326.8413439E-3	-3.1134190E+0	3.0243891E+0	1.8782001E+3
326.8287903E-3	-3.1146793E+0	3.0242732E+0	1.8783000E+3
326.8541658E-3	-3.1226789E+0	3.0245075E+0	1.8784000E+3
326.8559607E-3	-3.1203391E+0	3.0245241E+0	1.8785000E+3
326.8473446E-3	-3.1081555E+0	3.0244445E+0	1.8786000E+3
326.8348438E-3	-3.0916207E+0	3.0243291E+0	1.8787001E+3
326.8687012E-3	-3.0901365E+0	3.0246417E+0	1.8788000E+3
326.8326556E-3	-3.0770936E+0	3.0243089E+0	1.8789000E+3
326.8267138E-3	-3.0697541E+0	3.0242541E+0	1.8790000E+3
326.8486229E-3	-3.0672743E+0	3.0244564E+0	1.8791000E+3
326.8335064E-3	-3.0830323E+0	3.0243168E+0	1.8792001E+3
326.8314299E-3	-3.0907407E+0	3.0242976E+0	1.8793000E+3
326.8202732E-3	-3.0853194E+0	3.0241946E+0	1.8794000E+3
326.8199788E-3	-3.0791065E+0	3.0241919E+0	1.8795000E+3
326.8474776E-3	-3.0807482E+0	3.0244458E+0	1.8796000E+3
326.8434621E-3	-3.0885884E+0	3.0244087E+0	1.8797001E+3
326.8117209E-3	-3.0973559E+0	3.0241156E+0	1.8798000E+3
326.7994379E-3	-3.1008591E+0	3.0240022E+0	1.8799000E+3
326.8109041E-3	-3.1046918E+0	3.0241081E+0	1.8800000E+3
326.8253060E-3	-3.1123619E+0	3.0242411E+0	1.8801000E+3
326.8526407E-3	-3.1156261E+0	3.0244935E+0	1.8802001E+3
326.8349416E-3	-3.1185194E+0	3.0243300E+0	1.8803000E+3
326.8159090E-3	-3.1081109E+0	3.0241543E+0	1.8804000E+3
326.8105924E-3	-3.1053542E+0	3.0241052E+0	1.8805000E+3
326.8279797E-3	-3.1211774E+0	3.0242657E+0	1.8806000E+3
326.8383281E-3	-3.1219951E+0	3.0243613E+0	1.8807001E+3
326.8131990E-3	-3.1074398E+0	3.0241293E+0	1.8808000E+3
326.8421459E-3	-3.1078161E+0	3.0243965E+0	1.8809000E+3
326.8479363E-3	-3.1233197E+0	3.0244500E+0	1.8810000E+3
326.8142638E-3	-3.1239797E+0	3.0241391E+0	1.8811000E+3
326.8167185E-3	-3.1352921E+0	3.0241618E+0	1.8812001E+3
326.8248625E-3	-3.1402369E+0	3.0242370E+0	1.8813000E+3
326.8223497E-3	-3.1277202E+0	3.0242138E+0	1.8814000E+3
326.8084103E-3	-3.1345205E+0	3.0240850E+0	1.8815000E+3
326.8133046E-3	-3.1146254E+0	3.0241302E+0	1.8816000E+3
326.8389264E-3	-3.1016101E+0	3.0243668E+0	1.8817001E+3
326.8315927E-3	-3.1081105E+0	3.0242991E+0	1.8818000E+3
326.8362164E-3	-3.1076452E+0	3.0243418E+0	1.8819000E+3
326.8389616E-3	-3.1157537E+0	3.0243671E+0	1.8820000E+3
326.8416956E-3	-3.1053548E+0	3.0243924E+0	1.8821000E+3
326.8474084E-3	-3.1117032E+0	3.0244451E+0	1.8822001E+3
326.8283607E-3	-3.0955889E+0	3.0242693E+0	1.8823000E+3
326.8344567E-3	-3.1015614E+0	3.0243255E+0	1.8824000E+3
326.8572819E-3	-3.1095799E+0	3.0245363E+0	1.8825000E+3
326.8595506E-3	-3.0994201E+0	3.0245573E+0	1.8826000E+3
326.8517748E-3	-3.0897628E+0	3.0244855E+0	1.8827001E+3
326.8421995E-3	-3.0932303E+0	3.0243970E+0	1.8828000E+3
326.8405454E-3	-3.0973230E+0	3.0243818E+0	1.8829000E+3
326.8198402E-3	-3.0914035E+0	3.0241906E+0	1.8830000E+3
326.8363572E-3	-3.0905002E+0	3.0243431E+0	1.8831000E+3
326.8330366E-3	-3.0919353E+0	3.0243124E+0	1.8832001E+3
326.8458866E-3	-3.1056609E+0	3.0244311E+0	1.8833000E+3
326.8358293E-3	-3.1252608E+0	3.0243382E+0	1.8834000E+3
326.8438085E-3	-3.1278267E+0	3.0244119E+0	1.8835000E+3
326.8296350E-3	-3.1389179E+0	3.0242810E+0	1.8836000E+3
326.8464062E-3	-3.1541774E+0	3.0244359E+0	1.8837001E+3
326.8324506E-3	-3.1618218E+0	3.0243070E+0	1.8838000E+3
326.8400331E-3	-3.1540587E+0	3.0243770E+0	1.8839000E+3
326.8461766E-3	-3.1463393E+0	3.0244338E+0	1.8840000E+3
326.8314299E-3	-3.1443892E+0	3.0242976E+0	1.8841000E+3
326.8281183E-3	-3.1391086E+0	3.0242670E+0	1.8842001E+3
326.8332249E-3	-3.1397690E+0	3.0243142E+0	1.8843000E+3
326.8366734E-3	-3.1366159E+0	3.0243460E+0	1.8844000E+3
326.8222648E-3	-3.1413723E+0	3.0242130E+0	1.8845000E+3
326.8342807E-3	-3.1497503E+0	3.0243239E+0	1.8846000E+3
326.8341450E-3	-3.1694630E+0	3.0243227E+0	1.8847001E+3
326.8392080E-3	-3.1821366E+0	3.0243694E+0	1.8848000E+3
326.8128091E-3	-3.1807650E+0	3.0241257E+0	1.8849000E+3
326.8210827E-3	-3.1929456E+0	3.0242021E+0	1.8850000E+3
326.8393488E-3	-3.2067207E+0	3.0243707E+0	1.8851000E+3
326.8287417E-3	-3.2245969E+0	3.0242728E+0	1.8852001E+3
326.8387169E-3	-3.2164259E+0	3.0243649E+0	1.8853000E+3
326.8490273E-3	-3.2112349E+0	3.0244601E+0	1.8854000E+3
326.8584942E-3	-3.2121269E+0	3.0245475E+0	1.8855000E+3
326.8419180E-3	-3.2139692E+0	3.0243944E+0	1.8856000E+3
326.8514977E-3	-3.2247545E+0	3.0244829E+0	1.8857001E+3
326.8498368E-3	-3.2342847E+0	3.0244676E+0	1.8858000E+3
326.8543725E-3	-3.2393986E+0	3.0245094E+0	1.8859000E+3
326.8430794E-3	-3.2591105E+0	3.0244052E+0	1.8860000E+3
326.8566585E-3	-3.2650412E+0	3.0245305E+0	1.8861000E+3
326.8445576E-3	-3.2646348E+0	3.0244188E+0	1.8862001E+3
326.8483804E-3	-3.2437318E+0	3.0244541E+0	1.8863000E+3
326.8488162E-3	-3.2410335E+0	3.0244581E+0	1.8864000E+3
326.8433235E-3	-3.2514736E+0	3.0244074E+0	1.8865000E+3
326.8326903E-3	-3.2621568E+0	3.0243092E+0	1.8866000E+3
326.8299518E-3	-3.2552710E+0	3.0242839E+0	1.8867001E+3
326.8480341E-3	-3.2514001E+0	3.0244509E+0	1.8868000E+3
326.8123192E-3	-3.2164059E+0	3.0241211E+0	1.8869000E+3
326.8189710E-3	-3.2075835E+0	3.0241826E+0	1.8870000E+3
326.8152683E-3	-3.2104149E+0	3.0241484E+0	1.8871000E+3
326.8319227E-3	-3.2255832E+0	3.0243021E+0	1.8872001E+3
326.8269060E-3	-3.2199068E+0	3.0242558E+0	1.8873000E+3
326.8037316E-3	-3.2230533E+0	3.0240418E+0	1.8874000E+3
326.8098907E-3	-3.2256901E+0	3.0240987E+0	1.8875000E+3
326.8202905E-3	-3.2264265E+0	3.0241947E+0	1.8876000E+3
326.8220681E-3	-3.2270989E+0	3.0242112E+0	1.8877001E+3
326.8414186E-3	-3.2327193E+0	3.0243898E+0	1.8878000E+3
326.8383985E-3	-3.2359544E+0	3.0243619E+0	1.8879000E+3
326.8361192E-3	-3.2467525E+0	3.0243409E+0	1.8880000E+3
326.8450207E-3	-3.2531674E+0	3.0244231E+0	1.8881000E+3
326.8382225E-3	-3.2563145E+0	3.0243603E+0	1.8882001E+3
326.8533563E-3	-3.2419941E+0	3.0245001E+0	1.8883000E+3
326.8514630E-3	-3.2400399E+0	3.0244826E+0	1.8884000E+3
326.8523982E-3	-3.2465699E+0	3.0244912E+0	1.8885000E+3
326.8205548E-3	-3.2514395E+0	3.0241972E+0	1.8886000E+3
326.8447436E-3	-3.2648570E+0	3.0244205E+0	1.8887001E+3
326.8350902E-3	-3.2668703E+0	3.0243314E+0	1.8888000E+3
326.8530217E-3	-3.2644070E+0	3.0244970E+0	1.8889000E+3
326.8542686E-3	-3.2394025E+0	3.0245085E+0	1.8890000E+3
326.8404750E-3	-3.2435644E+0	3.0243811E+0	1.8891000E+3
326.8185838E-3	-3.2452679E+0	3.0241790E+0	1.8892001E+3
326.8159956E-3	-3.2512037E+0	3.0241551E+0	1.8893000E+3
326.8126359E-3	-3.2408157E+0	3.0241241E+0	1.8894000E+3
326.8057087E-3	-3.2208493E+0	3.0240601E+0	1.8895000E+3
326.8380818E-3	-3.2107039E+0	3.0243590E+0	1.8896000E+3
326.8275233E-3	-3.2128260E+0	3.0242615E+0	1.8897001E+3
326.8458520E-3	-3.1990483E+0	3.0244308E+0	1.8898000E+3
326.8435370E-3	-3.1918735E+0	3.0244094E+0	1.8899000E+3
326.8393750E-3	-3.1893166E+0	3.0243710E+0	1.8900000E+3
326.8343528E-3	-3.1919257E+0	3.0243246E+0	1.8901000E+3
326.8405102E-3	-3.2168657E+0	3.0243814E+0	1.8902001E+3
326.8179151E-3	-3.2248455E+0	3.0241728E+0	1.8903000E+3
326.8454017E-3	-3.2344738E+0	3.0244266E+0	1.8904000E+3
326.8392432E-3	-3.2263118E+0	3.0243697E+0	1.8905000E+3
326.8517055E-3	-3.2280368E+0	3.0244848E+0	1.8906000E+3
326.8634125E-3	-3.2352832E+0	3.0245929E+0	1.8907001E+3
326.8562775E-3	-3.2393527E+0	3.0245270E+0	1.8908000E+3
326.8173168E-3	-3.2345441E+0	3.0241673E+0	1.8909000E+3
326.8386130E-3	-3.2390353E+0	3.0243639E+0	1.8910000E+3
326.8360757E-3	-3.2619628E+0	3.0243405E+0	1.8911000E+3
326.8512899E-3	-3.2711638E+0	3.0244810E+0	1.8912001E+3
326.8344913E-3	-3.2718220E+0	3.0243259E+0	1.8913000E+3
326.8368499E-3	-3.2695380E+0	3.0243476E+0	1.8914000E+3
326.8421644E-3	-3.2771675E+0	3.0243967E+0	1.8915000E+3
326.8314433E-3	-3.2929714E+0	3.0242977E+0	1.8916000E+3
326.8344215E-3	-3.3180399E+0	3.0243252E+0	1.8917001E+3
326.8102114E-3	-3.3099505E+0	3.0241017E+0	1.8918000E+3
326.8234078E-3	-3.2994062E+0	3.0242235E+0	1.8919000E+3
326.8354773E-3	-3.2979480E+0	3.0243350E+0	1.8920000E+3
326.8189743E-3	-3.2862735E+0	3.0241826E+0	1.8921000E+3
326.8268898E-3	-3.2824931E+0	3.0242557E+0	1.8922001E+3
326.8331405E-3	-3.2885599E+0	3.0243134E+0	1.8923000E+3
326.8163666E-3	-3.2787374E+0	3.0241585E+0	1.8924000E+3
326.8312009E-3	-3.2726215E+0	3.0242955E+0	1.8925000E+3
326.8223849E-3	-3.2787423E+0	3.0242141E+0	1.8926000E+3
326.8227150E-3	-3.2912623E+0	3.0242171E+0	1.8927001E+3
326.8374131E-3	-3.3015065E+0	3.0243528E+0	1.8928000E+3
326.8036612E-3	-3.2937058E+0	3.0240412E+0	1.8929000E+3
326.8088952E-3	-3.2934301E+0	3.0240895E+0	1.8930000E+3
326.8286378E-3	-3.2980150E+0	3.0242718E+0	1.8931000E+3
326.8073567E-3	-3.3104520E+0	3.0240753E+0	1.8932001E+3
326.8086874E-3	-3.3022704E+0	3.0240876E+0	1.8933000E+3
326.8475492E-3	-3.2948133E+0	3.0244464E+0	1.8934000E+3
326.8329673E-3	-3.2840169E+0	3.0243118E+0	1.8935000E+3
326.8187246E-3	-3.2782844E+0	3.0241803E+0	1.8936000E+3
326.8098997E-3	-3.2862710E+0	3.0240988E+0	1.8937001E+3
326.8350198E-3	-3.2989434E+0	3.0243307E+0	1.8938000E+3
326.8354421E-3	-3.3106422E+0	3.0243346E+0	1.8939000E+3
326.8234424E-3	-3.3227700E+0	3.0242238E+0	1.8940000E+3
326.8106298E-3	-3.3193840E+0	3.0241055E+0	1.8941000E+3
326.8339718E-3	-3.3124899E+0	3.0243211E+0	1.8942001E+3
326.8216067E-3	-3.3132926E+0	3.0242069E+0	1.8943000E+3
326.8313596E-3	-3.3100897E+0	3.0242969E+0	1.8944000E+3
326.8221385E-3	-3.3061091E+0	3.0242118E+0	1.8945000E+3
326.8243776E-3	-3.3010001E+0	3.0242325E+0	1.8946000E+3
326.8339992E-3	-3.3070619E+0	3.0243213E+0	1.8947001E+3
326.8248625E-3	-3.2980476E+0	3.0242370E+0	1.8948000E+3
326.8235463E-3	-3.2996278E+0	3.0242248E+0	1.8949000E+3
326.8441705E-3	-3.2853903E+0	3.0244152E+0	1.8950000E+3
326.8484843E-3	-3.2672659E+0	3.0244551E+0	1.8951000E+3
326.8275585E-3	-3.2516468E+0	3.0242619E+0	1.8952001E+3
326.8337293E-3	-3.2495778E+0	3.0243188E+0	1.8953000E+3
326.8218570E-3	-3.2622820E+0	3.0242092E+0	1.8954000E+3
326.8212235E-3	-3.2531784E+0	3.0242034E+0	1.8955000E+3
326.8175543E-3	-3.2477730E+0	3.0241695E+0	1.8956000E+3
326.8343511E-3	-3.2463000E+0	3.0243246E+0	1.8957001E+3
326.8387169E-3	-3.2555807E+0	3.0243649E+0	1.8958000E+3
326.8046003E-3	-3.2525866E+0	3.0240499E+0	1.8959000E+3
326.8298814E-3	-3.2557172E+0	3.0242833E+0	1.8960000E+3
326.8208011E-3	-3.2538573E+0	3.0241995E+0	1.8961000E+3
326.8016563E-3	-3.2305512E+0	3.0240227E+0	1.8962001E+3
326.8275233E-3	-3.2268772E+0	3.0242615E+0	1.8963000E+3
326.8399292E-3	-3.2413051E+0	3.0243761E+0	1.8964000E+3
326.8262211E-3	-3.2554887E+0	3.0242495E+0	1.8965000E+3
326.8347338E-3	-3.2800061E+0	3.0243281E+0	1.8966000E+3
326.8163766E-3	-3.2960081E+0	3.0241586E+0	1.8967001E+3
326.8266786E-3	-3.3172866E+0	3.0242537E+0	1.8968000E+3
326.8314087E-3	-3.3352336E+0	3.0242974E+0	1.8969000E+3
326.8332953E-3	-3.3648074E+0	3.0243148E+0	1.8970000E+3
326.8629645E-3	-3.3868390E+0	3.0245888E+0	1.8971000E+3
326.8163420E-3	-3.4067932E+0	3.0241583E+0	1.8972001E+3
326.8330489E-3	-3.4240854E+0	3.0243125E+0	1.8973000E+3
326.8361885E-3	-3.4533685E+0	3.0243415E+0	1.8974000E+3
326.8457894E-3	-3.4740116E+0	3.0244302E+0	1.8975000E+3
326.8450207E-3	-3.4869201E+0	3.0244231E+0	1.8976000E+3
326.8564160E-3	-3.4839644E+0	3.0245283E+0	1.8977001E+3
326.8141493E-3	-3.4869775E+0	3.0241380E+0	1.8978000E+3
326.8486402E-3	-3.4848161E+0	3.0244565E+0	1.8979000E+3
326.8531948E-3	-3.4986097E+0	3.0244986E+0	1.8980000E+3
326.8378706E-3	-3.5153511E+0	3.0243571E+0	1.8981000E+3
326.8643477E-3	-3.5155926E+0	3.0246015E+0	1.8982001E+3
326.8523982E-3	-3.5263065E+0	3.0244912E+0	1.8983000E+3
326.8671879E-3	-3.5436379E+0	3.0246278E+0	1.8984000E+3
326.8849562E-3	-3.5401846E+0	3.0247918E+0	1.8985000E+3
326.8600785E-3	-3.5510632E+0	3.0245621E+0	1.8986000E+3
326.8470212E-3	-3.5601394E+0	3.0244416E+0	1.8987001E+3
326.8631008E-3	-3.5553516E+0	3.0245900E+0	1.8988000E+3
326.8636684E-3	-3.5655870E+0	3.0245953E+0	1.8989000E+3
326.8571780E-3	-3.5567086E+0	3.0245353E+0	1.8990000E+3
326.8755005E-3	-3.5566120E+0	3.0247045E+0	1.8991000E+3
326.8444520E-3	-3.5486045E+0	3.0244178E+0	1.8992001E+3
326.8520189E-3	-3.5447792E+0	3.0244877E+0	1.8993000E+3
326.8358421E-3	-3.5447455E+0	3.0243383E+0	1.8994000E+3
326.8514977E-3	-3.5450218E+0	3.0244829E+0	1.8995000E+3
326.8568054E-3	-3.5425862E+0	3.0245319E+0	1.8996000E+3
326.8694046E-3	-3.5427575E+0	3.0246482E+0	1.8997001E+3
326.8498720E-3	-3.5386391E+0	3.0244679E+0	1.8998000E+3
326.8461766E-3	-3.5218658E+0	3.0244338E+0	1.8999000E+3
326.8625812E-3	-3.5212911E+0	3.0245852E+0	1.9000000E+3
326.8513245E-3	-3.5211837E+0	3.0244813E+0	1.9001000E+3
